0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
41.155,7.506,-27.848,0.827,18.33,50.431,32.335,86.454,39.385,51.226,48.523,69.114,8.261,-4.33,51.424,20.32,16.123,89.583,85.242,13.679,15.907,21.409
28.306,-1.211,-39.091,-6.859,11.139,41.16,20.52,82.781,33.198,44.515,40.789,65.971,3.642,-3.301,46.25,12.615,8.422,82.834,76.96,10.079,12.305,13.703
21.618,-10.432,-54.421,-15.049,6.517,36.508,12.303,77.063,32.653,44.982,39.212,60.269,-1.484,-8.421,40.056,-2.254,-6.956,74.042,66.124,-1.714,4.608,-2.192
21.596,-16.569,-58.465,-18.62,4.974,31.86,10.241,73.4,32.108,41.863,36.611,54.061,-1.995,-12.511,35.917,-6.35,-6.436,68.845,62.984,-8.372,-2.056,-5.776
22.087,-11.941,-49.697,-18.089,5.481,28.755,8.694,76.4,31.051,42.334,39.136,57.081,2.105,-11.474,41.517,3.39,4.329,73.386,71.631,1.37,2.556,3.963
24.626,-8.856,-44.012,-18.071,2.914,31.8,9.71,75.812,30.508,42.804,39.097,61.123,1.078,-11.462,44.037,2.362,-0.799,72.801,73.096,2.393,3.066,3.447
27.163,-8.847,-40.894,-12.93,4.448,39.453,15.848,73.687,34.063,43.786,37.521,62.598,-1.484,-9.914,39.382,-2.251,-6.433,68.117,66.875,-4.269,0.502,0.882
33.284,2.945,-31.632,-1.134,17.251,48.122,24.029,80.273,44.276,53.476,46.705,71.245,6.714,-4.781,47.539,7.485,5.356,80.344,73.981,7.518,12.284,12.664
45.546,13.701,-27.502,6.04,28.505,54.222,30.153,85.316,48.842,61.107,57.417,79.371,17.978,1.372,60.3,16.699,16.622,93.072,83.64,19.294,23.03,20.336
51.136,12.662,-29.524,5.009,25.915,55.192,29.61,82.157,48.281,61.046,58.896,79.291,21.546,5.469,61.776,16.17,18.142,86.319,84.069,16.201,19.421,19.291
46.474,14.187,-27.957,4.492,21.278,53.088,28.044,82.587,51.819,63.034,57.813,81.261,19.476,2.902,58.641,14.105,17.099,80.085,88.084,17.722,18.889,23.883
45.403,17.246,-28.442,2.438,22.282,52.01,29.04,88.652,51.255,61.434,54.681,80.668,16.382,-4.786,53.459,9.48,10.934,85.128,92.606,17.192,21.944,26.933
47.407,12.618,-31.487,-0.126,22.772,51.958,30.036,90.1,46.08,56.25,52.065,74.439,12.78,-5.293,47.77,5.372,5.8,84.018,88.927,8.465,17.312,21.271
43.773,12.606,-29.406,2.948,21.212,49.857,29.493,87.961,48.596,58.243,53.549,73.853,11.23,-2.727,49.771,2.805,8.356,77.786,83.715,8.457,11.659,18.175
41.168,14.13,-26.815,3.97,22.215,48.782,28.952,86.848,49.572,58.697,51.447,74.291,9.17,-4.261,50.234,-2.321,7.835,80.27,83.119,9.985,10.623,19.694
45.225,12.579,-24.227,2.941,23.218,53.344,31.484,86.761,42.862,55.052,48.321,72.168,6.599,-2.72,45.061,-2.831,3.729,85.313,87.135,5.877,13.174,23.261
48.254,17.689,-20.104,8.574,22.682,54.828,37.088,88.724,42.819,57.046,52.372,75.169,9.154,-0.668,46.553,2.295,6.287,84.715,93.195,8.945,18.284,27.336
47.693,18.184,-24.695,8.053,23.172,48.625,36.539,86.074,44.313,56.989,53.344,73.557,10.682,-8.864,47.531,-0.269,6.793,80.532,90.541,10.985,15.704,25.772
45.084,10.993,-30.818,0.872,22.636,48.577,30.867,80.352,41.708,54.883,48.68,70.41,6.06,-9.88,43.897,-4.88,1.151,78.915,87.376,6.876,10.053,24.209
45.551,14.569,-25.152,6.507,22.101,56.725,30.324,86.419,49.351,60.463,54.779,79.049,7.079,-2.185,46.927,0.248,4.223,83.959,92.924,11.992,15.678,28.283
46.018,18.14,-23.077,10.599,22.079,57.181,31.318,94.53,56.986,63.989,62.409,79.482,12.707,-5.769,49.954,0.761,11.392,90.022,93.856,16.078,20.785,28.255
43.923,10.95,-30.227,-1.707,20.52,50.464,26.163,90.337,50.269,62.388,57.735,70.693,12.694,-11.399,45.805,-3.339,9.331,90.957,90.688,11.451,12.568,25.153
44.903,12.476,-27.122,-2.218,21.524,51.95,26.65,88.197,48.169,64.887,54.604,77.795,11.657,-7.289,46.272,-0.774,8.809,92.403,94.696,13.489,11.018,27.689
46.908,15.025,-23.509,9.055,21.503,54.972,32.258,93.232,52.732,60.724,57.111,80.278,9.596,-8.306,46.738,-2.31,10.85,86.675,92.552,12.451,14.593,26.125
40.713,4.764,-34.244,0.337,13.797,48.257,28.128,89.041,44.995,49.392,49.881,64.317,-0.147,-15.47,36.957,-15.115,-1.457,72.756,80.676,-1.394,4.845,15.852
35.037,0.148,-40.358,-12.471,9.684,39.5,18.878,81.779,35.216,47.294,39.585,62.203,-5.783,-15.455,31.285,-21.76,-10.164,68.073,77.522,-4.979,-3.357,11.226
39.1,5.783,-34.682,-7.336,14.286,37.923,19.371,80.673,35.693,49.296,40.57,70.85,1.908,-13.902,37.914,-15.591,3.678,74.665,81.543,3.736,3.819,12.751
42.135,5.778,-31.061,-3.23,14.784,40.959,23.45,77.006,36.169,47.197,44.116,67.705,4.467,-12.864,44.024,-9.94,10.847,80.738,82.998,5.269,6.889,14.788
35.945,2.186,-33.591,-8.862,10.158,41.43,20.866,75.904,35.109,46.638,44.072,63.539,-2.197,-12.851,38.856,-14.541,-0.947,82.194,81.891,0.141,1.759,15.798
27.712,-3.964,-41.755,-12.952,6.562,35.241,14.185,77.365,35.074,44.542,40.954,62.451,-4.244,-17.449,30.108,-25.797,-10.168,72.89,75.149,-8.057,-4.903,8.097
24.098,-10.108,-48.885,-15.5,1.944,24.96,9.56,71.653,29.403,40.399,35.79,56.753,-4.24,-18.968,30.078,-32.431,-14.256,58.473,65.852,-16.758,-12.07,-2.157
25.099,-8.049,-48.324,-17.022,-1.644,22.886,9.038,70.044,22.714,39.334,33.192,54.647,-9.871,-17.925,31.585,-27.788,-16.291,61.488,65.786,-14.692,-12.571,-0.618
26.098,-4.967,-46.739,-11.881,-0.105,27.986,12.615,75.097,21.154,36.22,32.135,56.13,-14.984,-22.518,24.381,-23.149,-14.738,68.599,67.77,-9.042,-4.361,4.506
23.511,-4.962,-45.155,-9.308,1.944,27.958,13.627,69.899,22.157,31.573,28.004,55.049,-14.457,-25.057,20.771,-26.2,-17.797,62.895,66.677,-11.082,-2.308,4.501
26.049,-1.883,-39.475,-9.811,3.479,22.295,12.076,65.218,23.16,34.103,27.976,56.018,-13.93,-22.982,25.873,-26.686,-20.853,62.832,71.734,-8.509,-3.33,6.034
33.195,-0.856,-37.386,-8.264,5.525,22.272,13.601,71.301,21.6,35.094,32.047,58.012,-13.916,-22.959,29.946,-19.999,-12.635,69.941,75.76,-4.402,-0.253,8.589
32.65,-3.417,-39.398,-7.231,8.081,29.422,14.612,74.816,24.652,36.083,32.015,59.491,-11.853,-17.301,34.014,-18.955,-9.549,67.31,73.123,-7.472,-1.277,7.556
26.469,-2.901,-39.358,-8.249,9.097,31.442,13.573,74.228,35.898,43.22,34.032,62.505,-6.206,-9.087,36.029,-20.985,-13.125,66.73,72.538,-7.464,-3.837,4.475
26.443,-4.948,-39.831,-11.314,4.99,27.312,12.023,75.179,36.887,44.713,39.121,61.418,-3.638,-13.176,31.895,-19.427,-10.038,70.25,72.465,-5.92,-2.809,1.396
