0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-13.063,-2.888,11.549,-3.719,-6.506,-16.311,-3.753,-0.162,-18.157,-9.501,-5.672,-1.278,-2.338,-10.688,-66.074,5.904,-9.067,14.93,-2.592,-0.364,-0.906,6.088
-19.198,-8.009,10.513,-3.715,-9.573,-23.467,-7.336,-9.896,-29.41,-19.738,-12.326,-8.449,-12.582,-16.312,-70.619,0.263,-19.816,-5.065,-12.324,-11.122,-10.126,-5.701
-14.056,-3.902,15.625,2.948,-13.662,-17.808,-4.254,-3.738,-22.721,-20.23,-12.314,-2.806,-3.86,-9.636,-55.692,6.923,-14.161,4.161,-11.287,-7.525,-4.993,-4.159
-13.529,-2.361,18.684,0.896,-12.623,-12.155,-2.713,4.975,-14.501,-13.55,-8.715,3.857,-0.27,-7.577,-55.636,8.453,-14.659,11.842,-10.763,-2.906,0.647,-0.569
-21.713,-9.019,10.468,-4.74,-6.975,-15.217,-7.321,-0.666,-20.122,-14.049,-11.268,-3.319,-7.442,-10.644,-66.339,3.321,-23.354,-8.662,-17.925,-10.588,-4.477,-8.253
-21.179,-15.67,1.748,-6.784,-3.382,-18.788,-10.388,-5.276,-25.225,-18.133,-13.818,-10.488,-5.898,-12.682,-70.371,1.269,-22.818,-18.9,-25.079,-18.262,-15.743,-11.83
-19.108,-20.265,-1.84,-12.413,-10.551,-22.867,-14.476,-4.246,-28.273,-23.238,-15.341,-9.965,-7.429,-14.719,-72.35,-1.806,-18.697,-12.221,-27.103,-18.244,-23.924,-11.306
-25.749,-22.294,-5.424,-18.548,-25.91,-29.504,-19.072,-12.438,-35.93,-30.387,-23.011,-8.418,-16.13,-16.753,-69.204,-4.366,-21.24,-13.746,-26.564,-17.713,-17.24,-15.906
-25.211,-23.809,-7.98,-16.481,-27.933,-31.524,-20.078,-22.672,-37.431,-32.918,-25.549,-7.385,-15.602,-17.249,-66.061,-3.85,-23.268,-12.195,-25.0,-16.159,-7.489,-16.402
-15.964,-21.223,-6.435,-11.341,-13.561,-24.833,-20.058,-18.551,-31.758,-29.812,-20.4,-8.915,-12.0,-18.768,-72.654,-4.358,-21.195,-1.424,-21.902,-13.581,-11.58,-12.8
-10.825,-11.981,-1.306,-7.231,-2.789,-17.123,-14.915,-8.286,-27.628,-23.122,-17.819,-10.955,-9.427,-16.188,-72.069,-1.28,-16.563,1.139,-16.244,-8.444,-16.179,-11.762
-8.253,-6.333,3.306,-0.564,-5.86,-15.569,-6.703,-7.766,-25.038,-17.463,-14.727,-6.333,-3.27,-7.463,-62.776,5.894,-12.961,-4.498,-15.203,-3.825,-10.528,-8.164
