0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-1.682,0.436,1.2,0.847,3.48,0.086,1.236,-2.21,-1.574,-0.464,2.14,-1.808,-1.059,-1.726,3.648,2.424,-1.419,1.165,-2.755,0.481,-2.207,1.124
-0.143,-4.687,0.174,-3.764,2.964,-0.939,1.235,-0.159,-0.035,1.073,1.113,0.243,-1.058,-1.724,1.595,3.959,0.632,0.139,-2.24,-0.031,-5.279,-1.951
2.418,-3.145,3.248,-1.199,-0.113,1.111,0.721,2.915,2.014,2.097,-2.987,-0.782,1.505,1.863,-0.968,-0.656,3.705,1.676,0.324,-0.031,-0.151,0.613
-0.658,3.005,1.708,3.413,2.449,2.135,-1.329,0.351,3.549,0.046,-1.447,0.756,0.479,0.837,-0.967,-0.143,1.652,1.674,-1.214,0.481,0.362,3.686
-3.731,-0.584,-0.856,2.897,1.934,-0.941,-0.303,-2.211,0.984,-2.004,1.629,1.268,-2.083,-1.213,-4.04,1.394,0.113,0.135,-2.237,0.48,-4.249,0.609
1.908,-3.145,-0.855,-1.204,-2.679,-0.94,2.259,1.377,0.471,1.584,-1.447,-1.807,-2.594,1.35,-3.011,-1.681,2.162,1.16,-0.698,0.48,-3.733,-1.441
3.443,0.445,-2.903,-3.252,-0.114,-0.939,1.744,0.351,2.007,4.657,-0.933,1.781,1.508,1.348,2.115,-0.655,1.136,1.159,0.327,0.48,-2.192,2.659
-4.245,-0.58,-3.413,-0.175,2.447,-2.475,1.742,-3.235,-0.556,1.578,2.142,3.828,3.555,-0.19,0.576,2.42,-0.402,1.158,-0.185,0.479,-2.19,3.681
-3.729,-1.605,0.177,0.337,-1.141,-1.448,1.228,-1.695,0.469,0.04,-0.422,-2.323,-0.547,3.396,-1.986,0.88,2.672,1.669,-0.185,1.503,0.374,0.091
2.423,0.446,0.689,-0.688,-1.653,-0.934,-0.31,-2.718,5.079,2.089,-1.446,-1.809,-0.546,0.831,-0.447,0.879,2.157,-0.895,0.84,2.014,-3.213,-1.446
1.908,-1.091,0.176,0.338,-1.651,-0.933,1.228,-5.277,2.0,1.062,1.117,3.316,3.553,-2.756,-0.959,1.391,-0.919,-0.894,1.864,1.5,-6.796,1.117
0.369,-1.09,3.762,-0.175,-2.162,1.629,1.226,0.364,-1.588,0.549,-0.934,-0.273,2.012,1.346,-1.983,-1.684,0.106,2.181,0.325,-0.551,-1.666,2.653
-1.168,2.497,4.271,-1.712,0.914,1.628,-1.849,2.413,3.024,0.036,-0.42,-0.273,-1.576,2.881,-0.956,-1.683,-0.406,1.667,0.837,-3.624,1.41,2.138
-2.704,-1.091,-0.857,0.852,0.401,-0.423,-0.822,-1.688,3.534,-2.526,2.142,1.776,-1.574,-0.708,-0.955,0.88,-1.942,1.153,0.324,-0.547,-0.129,1.623
0.373,-4.676,-1.88,0.338,-0.624,0.602,1.74,-0.149,-2.105,-1.498,0.09,-3.349,-0.548,0.318,0.583,-2.707,0.109,4.225,-2.238,5.089,-0.641,-0.94
1.909,-0.061,1.195,-2.736,2.963,1.113,0.714,2.924,-1.079,2.089,1.115,-0.271,-0.035,0.317,3.144,-3.216,0.621,3.196,-1.211,2.01,-1.665,-1.451
-0.654,1.476,3.243,0.853,1.935,-1.962,-1.336,0.36,2.509,0.038,2.651,3.827,-1.572,-1.22,0.067,0.373,-1.941,1.144,1.864,-2.603,-1.151,1.624
-0.141,-1.087,1.703,1.877,-2.165,-0.423,-1.335,-2.714,-2.105,-1.499,0.086,-3.349,-3.62,-0.706,-2.495,-2.189,-1.939,3.192,-0.7,0.474,1.412,1.622
-0.653,1.988,-1.885,-2.736,1.423,2.652,2.253,-2.711,-3.127,1.576,-0.938,-1.808,-1.567,-2.243,1.094,-4.748,-0.913,1.652,-2.748,1.498,-0.126,-1.965
-2.702,2.498,-3.42,-0.172,5.52,2.137,3.787,1.39,1.999,0.038,0.087,5.366,-0.028,-1.216,1.605,1.404,1.137,-0.911,0.328,-0.041,0.898,-0.939
-0.65,-0.578,-1.367,4.439,1.416,0.598,2.759,4.462,0.972,-2.011,-0.937,-1.3,-1.565,0.835,-0.958,4.477,3.185,1.139,0.84,-0.04,2.434,1.624
-0.137,2.496,-0.853,1.361,-0.122,0.597,3.268,-1.178,-2.615,1.064,1.113,-5.397,2.535,-3.777,0.067,-0.651,1.645,1.138,-0.697,-0.04,-0.13,1.11
-2.186,4.031,0.172,-0.689,0.39,-0.428,3.777,-3.738,0.462,1.576,-0.425,2.293,4.069,-4.286,3.141,-4.236,-0.406,-1.937,-0.184,0.472,-0.642,-0.428
0.89,-3.146,0.684,0.336,-1.147,-1.452,1.724,1.389,0.974,0.549,-2.986,1.779,-2.083,1.866,1.601,-3.72,0.107,-2.448,0.328,0.984,0.896,0.597
1.401,-3.142,0.171,-0.689,0.904,0.086,0.186,-1.174,-3.638,1.061,1.115,-1.809,-0.544,1.352,-0.962,0.895,0.619,0.116,0.328,-0.042,-0.13,3.158
-2.186,3.008,2.22,-1.201,2.44,1.623,0.698,-5.271,-3.122,-0.477,1.626,1.779,3.043,-1.211,-0.961,3.968,0.619,2.678,-0.185,-1.579,-0.13,3.155
-0.135,-0.068,4.267,-0.175,-1.661,-2.477,-0.327,0.369,0.467,-0.989,-1.449,2.801,-3.62,2.377,-0.96,-0.135,1.13,1.651,-0.697,0.472,0.383,0.078
2.939,-5.704,0.165,-0.175,-3.197,-3.499,-0.839,1.393,0.467,2.086,0.089,-0.275,-3.616,3.399,-0.959,-3.208,0.617,0.112,1.353,2.009,0.382,-0.435
2.424,-3.649,-2.909,0.85,-0.12,1.115,-0.326,-4.243,-0.559,2.084,-0.423,0.75,3.047,1.859,-1.471,1.406,2.153,1.137,3.913,-0.043,1.407,1.102
2.422,-0.571,-1.882,-0.688,-0.632,2.651,1.723,-1.165,0.467,-0.992,-2.472,1.261,-0.03,1.857,-3.518,3.966,2.663,-0.402,1.86,-0.043,1.405,0.077
1.907,0.454,-0.855,-2.736,-2.168,-0.938,1.722,1.91,0.466,-1.503,1.629,-1.302,-3.103,0.83,-4.027,-0.137,0.099,-1.426,-0.191,3.544,1.404,1.101
-2.194,-0.571,2.732,-0.172,-0.117,-0.425,-2.379,-0.654,0.978,-1.502,0.603,-1.813,-0.539,-1.22,-2.486,-2.698,0.099,0.113,1.346,3.028,1.403,1.613
-0.654,-2.62,2.729,1.877,1.933,0.6,-0.839,0.372,2.002,-0.476,-3.496,-1.811,-2.588,-0.194,-0.947,-0.646,0.611,1.137,1.345,-1.586,-1.673,0.074
3.445,-2.105,-3.422,-1.198,2.443,0.6,3.26,2.42,2.0,1.574,1.63,-2.834,-1.048,-0.194,1.616,0.379,-0.414,0.624,-1.218,-1.072,-1.671,0.586
0.88,-0.054,-2.394,-2.222,2.953,1.111,0.183,-0.656,1.998,-0.477,2.653,-2.318,1.515,-2.755,1.614,-1.158,-0.926,1.135,-0.705,2.515,1.404,2.635
-3.22,-0.566,2.732,0.342,0.388,1.11,-1.354,-1.68,0.459,-1.501,-2.473,-2.316,-4.635,-1.728,0.588,-1.669,-0.412,-2.452,1.857,0.976,-2.183,1.095
-0.143,-1.59,-0.857,0.854,-2.686,0.084,4.283,-2.19,-3.128,2.087,-0.421,-3.851,-3.605,1.348,0.075,0.382,0.1,-4.499,2.368,-1.075,-2.693,-0.955
3.956,-0.051,0.681,-0.684,-3.195,1.109,1.717,-1.164,-0.563,2.085,2.141,-2.822,4.083,-0.703,-0.437,-0.131,0.612,0.117,1.341,1.488,2.945,-1.466
0.366,0.973,6.828,-0.171,-2.168,2.645,-3.408,2.424,3.024,0.034,-0.423,0.254,1.517,-4.288,-0.949,-1.668,1.124,-0.396,1.34,2.511,1.917,-1.977
-3.221,-0.052,0.161,2.391,-0.628,-0.432,2.231,0.884,-0.053,-0.479,-1.447,-1.283,-1.046,-2.235,0.589,-0.129,1.635,-3.982,0.314,-1.59,-3.72,-0.438
-0.143,-0.565,-5.987,1.364,0.909,-3.505,3.765,-1.166,0.459,-0.991,0.604,-2.818,0.492,-0.183,0.588,0.383,0.609,-0.392,-0.711,-3.125,-2.179,-0.95
1.394,1.485,-0.858,-2.224,-0.116,-0.428,-0.337,1.909,3.532,0.547,2.653,-0.766,-1.558,-2.232,-0.949,-1.154,-1.953,1.658,-0.198,-1.073,-1.153,-4.023
-1.169,3.533,-0.345,-1.197,-1.653,1.622,2.225,-1.679,0.967,0.547,0.601,-0.253,0.493,-1.205,-0.436,0.384,0.61,-1.417,-2.247,0.977,-4.738,-2.482
-0.144,0.968,-5.467,2.903,0.398,1.108,1.711,-5.776,0.454,-2.528,-5.035,-1.79,3.567,1.357,-0.436,0.383,3.684,1.146,-2.757,1.489,-3.196,1.106
1.393,-3.644,-3.925,3.925,1.422,1.107,-1.877,1.403,3.015,-2.013,-3.493,0.261,0.489,-0.693,-2.485,-3.203,1.118,3.194,-0.705,0.975,0.906,0.081
-0.145,-2.616,0.69,2.384,0.396,0.593,2.735,0.889,0.963,1.063,2.145,2.822,-0.024,-2.229,-2.482,-3.2,-0.932,-0.908,-0.705,0.462,-0.12,-0.944
-0.145,3.022,1.201,1.357,2.957,-0.944,2.733,-6.797,0.45,0.037,-0.418,0.258,1.513,0.847,1.619,1.414,-1.956,1.654,-0.192,-0.051,0.393,-0.943
0.368,3.019,-0.849,1.355,2.954,-0.431,-2.393,-1.667,0.961,-0.475,-4.004,-2.816,-0.537,1.87,2.13,2.95,-3.491,5.751,2.882,-2.613,-0.12,-0.43
-0.657,-1.082,-4.434,1.354,0.389,-0.43,0.171,1.409,-1.601,-1.499,0.611,-3.838,1.0,-1.205,-1.971,-0.127,-0.926,2.672,0.318,-2.61,-2.681,1.62
0.88,0.968,-2.381,1.865,1.414,-0.942,2.22,-7.814,0.962,-3.547,2.147,-2.809,0.999,-1.716,-2.994,0.898,2.662,1.132,-4.805,1.491,-0.117,0.594
0.879,4.041,3.257,3.4,3.462,0.596,-0.856,-6.27,3.01,-0.982,-0.417,0.267,-1.051,1.871,0.595,4.483,1.634,2.156,-1.214,0.977,1.42,-4.018
-1.171,1.988,-0.845,2.884,0.897,1.107,0.169,3.471,-0.066,0.556,-0.928,0.779,2.024,2.382,2.132,3.454,1.12,0.104,2.373,-0.561,-0.631,-1.964
-1.169,0.961,-4.942,0.832,-1.154,0.594,-0.343,0.393,0.446,-3.031,-1.952,-1.783,2.022,0.33,-0.944,0.889,0.095,0.104,-1.728,0.977,0.907,3.673
-1.168,0.448,-0.839,2.368,0.897,0.593,-2.392,-3.193,-0.067,-2.515,-1.95,-1.781,-2.591,-0.695,-1.968,2.937,-2.467,2.665,-4.8,-0.049,1.93,1.108
-2.704,-4.163,3.26,1.341,1.92,0.593,-0.341,-0.116,-2.628,1.073,1.126,-1.267,1.51,-1.206,0.083,2.422,-0.415,2.151,-3.771,-0.049,-1.658,-3.504
-0.14,-4.159,2.233,-2.758,-0.131,2.129,-0.853,0.909,-0.064,-0.465,-2.462,-3.315,5.095,-0.18,-0.941,-0.654,0.61,-0.925,-3.767,3.538,0.393,0.085
0.885,0.968,1.206,-0.706,-0.643,2.639,-3.413,1.42,-0.064,-0.976,-6.045,-2.8,-1.571,2.381,-2.99,0.883,-1.952,-1.437,-1.202,0.46,2.442,3.672
-1.677,1.479,-1.357,2.368,0.382,-2.487,-0.336,1.418,-3.138,2.611,-0.916,-0.748,-2.081,1.354,-1.962,1.395,0.611,-2.46,1.361,-3.126,-1.147,0.594
-1.163,0.453,-1.868,-0.196,-0.13,-3.509,1.714,-0.632,1.476,0.047,3.695,-0.747,3.556,-2.233,0.089,-0.656,2.66,-3.482,0.335,1.487,-1.658,0.081
-0.138,-0.059,0.183,1.854,-1.155,2.13,1.2,-0.632,3.011,0.046,1.13,-0.234,0.479,-1.719,1.114,-0.143,1.12,-0.917,-0.177,0.974,-0.119,3.155
-2.187,-0.572,1.72,4.926,1.408,2.128,1.711,0.394,-0.578,4.657,0.104,-1.77,-2.083,1.357,2.649,0.369,1.119,2.158,0.847,-3.126,-3.193,2.127
-1.16,1.478,2.743,-0.715,2.943,0.077,-0.34,-1.144,0.96,2.603,2.154,-4.33,0.993,0.331,1.11,-1.68,-0.931,0.106,-0.178,2.0,-4.214,-1.973
0.89,0.964,3.765,-1.739,0.379,2.126,-2.901,-0.118,0.959,-2.01,1.639,-0.74,-0.033,-1.206,-2.99,-0.654,-2.467,-1.943,-1.715,4.56,-2.161,-2.996
0.377,-3.647,-0.85,4.411,-1.158,-0.95,-0.337,-0.63,-1.604,3.627,-1.436,3.359,-1.058,-0.693,-4.524,0.371,1.121,-0.917,-0.689,-1.592,-2.159,-2.993
0.889,-1.082,-4.948,1.845,0.38,-2.998,0.688,-2.166,0.447,7.21,-1.947,0.795,1.505,0.845,-1.958,-1.166,1.632,0.109,0.849,-1.591,-0.107,-2.99
1.401,1.993,-1.869,-3.28,1.404,1.615,1.712,-0.627,0.959,0.03,-1.433,-2.28,0.991,-0.693,1.631,-1.677,-1.443,-0.403,-1.201,0.972,0.405,-0.426
-0.65,-2.108,1.719,1.334,1.403,1.614,4.784,-0.627,-1.091,-2.019,-1.432,-0.229,-0.547,-3.254,1.117,0.374,0.095,0.622,-1.712,-2.102,-2.157,0.599
-1.162,-1.593,2.23,3.382,0.889,-2.999,1.705,-1.138,1.984,2.594,0.619,1.309,0.479,-1.201,-2.983,-0.651,-0.929,1.133,-0.686,-1.588,-1.13,-2.475
0.376,3.019,0.178,-0.208,1.4,-0.946,-2.395,1.424,1.982,2.079,2.155,-0.23,1.503,2.386,-2.468,-2.7,-1.441,1.644,-1.71,2.0,1.433,-1.448
-2.186,1.479,-0.334,1.329,2.424,1.104,0.681,2.448,-3.656,2.077,-0.921,-1.254,1.501,-0.178,-0.928,-1.16,4.196,2.155,-2.22,-0.051,0.407,2.652
