0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-0.208,2.984,-1.121,-0.542,-2.22,0.01,-3.444,1.346,-1.05,-1.024,2.216,2.275,0.907,-1.07,1.134,-0.927,-1.02,4.852,-4.339,1.082,-2.608,-1.937
3.378,4.006,-0.608,1.508,-0.681,-2.552,-2.928,0.32,-0.537,3.075,1.702,4.322,0.906,0.468,-0.405,1.123,-2.044,2.286,-0.749,0.056,3.542,0.626
2.862,0.928,0.418,1.506,-0.681,-3.574,-1.9,0.319,-0.536,2.56,-1.886,2.781,0.906,-0.557,-0.404,0.098,2.057,-2.327,0.789,3.13,1.489,-2.961
-0.214,1.951,-1.632,-2.594,-0.68,0.016,-4.972,0.831,-1.56,-0.004,1.702,1.754,0.392,-3.118,2.158,-0.415,0.006,-0.275,-2.798,0.566,-1.074,-2.445
0.811,2.462,-1.63,-2.591,1.882,-2.034,-2.918,-2.243,-0.534,-1.029,2.725,0.215,-1.145,-1.578,0.106,-0.927,-2.044,-0.275,-1.258,-1.484,-1.585,-0.394
-0.215,1.947,-0.092,0.485,2.905,-6.642,1.696,-0.704,1.516,-0.516,-2.401,-1.834,-1.144,-1.064,-1.431,1.636,0.52,-3.349,0.28,2.616,-2.096,-1.418
-1.752,2.457,-2.141,0.997,1.878,-1.0,-0.355,4.42,0.489,2.559,0.675,0.217,0.907,-2.088,2.669,4.196,-1.53,-1.296,-2.794,3.125,-0.557,0.633
1.836,3.48,-0.602,0.996,0.851,3.611,-2.916,2.878,-0.023,3.581,2.211,0.216,1.418,-0.549,0.105,0.605,-5.114,0.754,-1.254,0.048,-1.581,1.145
0.81,2.451,1.96,2.02,-0.687,-1.515,-0.864,-0.198,1.001,-1.034,-4.451,-2.858,-0.633,-0.036,-6.555,-1.957,-2.035,-0.271,1.308,1.585,-3.629,-0.906
-3.802,-1.137,-1.116,2.53,-0.174,-1.001,-0.351,0.314,-0.024,-0.008,-4.959,-2.342,-1.657,-0.548,-0.913,3.168,0.016,1.266,-2.279,1.584,-2.088,0.12
-0.212,-1.136,-2.139,1.503,0.851,2.586,-0.863,-1.223,-0.537,5.627,-0.343,-0.291,-0.118,0.477,4.723,4.702,0.528,1.265,-3.301,-0.979,-0.549,0.12
2.35,2.451,-0.088,1.501,-0.174,-0.491,-0.35,-0.71,-1.048,3.06,-0.855,-0.803,-0.63,-0.036,1.132,-0.426,1.04,0.239,-0.224,0.558,-1.573,-1.418
-1.238,1.424,-0.6,-0.037,-0.174,-2.027,-0.35,2.365,-3.609,-0.529,0.683,-0.802,-1.654,-0.548,0.619,-1.45,-1.01,0.239,-1.761,1.583,0.99,2.17
0.3,-1.139,1.45,-0.549,2.388,1.561,0.163,-0.199,-2.581,2.033,3.244,-0.289,-1.14,-1.572,2.668,0.089,-1.009,-2.835,-0.735,-0.981,1.501,1.143
2.349,2.961,3.498,0.476,0.336,1.56,1.7,-1.736,0.496,2.031,1.191,0.224,-0.627,-3.107,1.128,0.088,1.553,-1.808,3.877,0.557,-0.549,-3.469
-1.24,3.47,0.42,0.988,-1.714,-0.491,2.21,3.389,1.008,-1.557,0.166,0.223,-0.114,-1.567,1.127,0.601,0.527,4.342,2.848,3.631,-0.037,-0.391
-2.263,-1.144,-1.629,-0.038,1.362,-0.491,-0.353,3.386,1.007,-0.531,-1.372,-1.826,-0.114,1.508,2.15,-1.449,-0.498,0.751,-1.765,-0.472,-0.549,0.121
1.325,-0.118,-1.115,-0.55,3.41,-0.49,-0.865,-0.716,-0.019,2.031,-3.932,-3.873,-0.626,0.482,0.611,-4.522,1.552,-3.86,0.798,-2.52,-3.622,-2.44
1.836,3.98,-2.139,-0.037,1.357,-3.051,0.16,0.309,-2.068,1.517,-0.854,-2.845,0.399,-1.055,0.098,0.606,2.575,2.803,3.359,1.581,-0.032,2.173
