0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
73.96,92.98,98.521,64.956,78.113,83.59,80.033,44.271,83.989,78.618,77.107,71.028,81.171,52.861,62.035,-50.997,68.824,106.076,121.204,70.866,52.898,99.62
63.127,73.42,91.25,49.009,60.104,77.871,72.268,39.616,79.295,67.78,70.883,60.711,72.381,40.513,52.239,-67.34,59.533,97.261,103.152,59.524,33.377,75.954
60.503,69.248,85.524,44.349,57.483,73.183,65.023,40.089,75.629,65.663,66.201,63.724,70.259,49.182,57.822,-67.785,59.474,97.163,99.975,52.293,34.369,74.854
63.516,78.912,90.049,55.063,68.696,72.597,69.057,39.024,72.48,66.622,65.11,62.123,70.189,57.842,58.789,-58.496,66.586,97.579,109.609,60.95,44.58,87.074
52.694,64.489,81.762,40.152,47.622,65.352,61.815,28.227,67.797,54.26,54.799,46.692,55.774,28.583,43.361,-72.782,57.298,91.333,95.667,55.766,29.679,68.544
49.055,53.154,69.897,29.353,34.767,56.578,49.458,21.026,59.02,48.058,44.498,43.059,47.009,12.16,40.756,-80.906,49.556,91.242,86.862,45.976,22.989,56.18
56.178,62.834,75.463,44.18,54.2,58.058,51.458,23.054,54.862,53.646,49.064,48.651,54.135,31.103,47.888,-66.48,57.192,95.761,93.947,53.615,32.7,69.956
54.073,64.308,81.022,43.112,52.097,64.66,56.017,25.593,61.979,56.666,54.651,49.115,56.13,33.634,46.815,-65.902,59.184,93.616,90.78,55.098,29.081,70.399
55.556,66.293,80.429,36.409,42.311,68.181,58.523,29.666,68.578,59.683,55.108,53.677,55.049,25.403,47.793,-70.446,57.075,90.449,93.763,51.457,30.589,70.841
64.722,81.084,89.058,48.155,60.199,69.65,64.612,32.71,66.972,60.648,55.565,56.697,58.58,27.939,47.745,-61.667,59.067,86.772,104.94,58.065,39.78,85.627
62.608,78.954,90.506,49.132,64.75,71.117,64.547,34.214,64.856,54.44,53.461,47.931,53.911,21.764,38.476,-65.703,54.397,85.149,99.712,56.982,30.519,80.93
55.885,67.604,80.169,42.935,50.853,71.559,60.384,37.766,63.766,53.873,50.333,46.858,46.685,19.181,34.851,-75.372,49.732,94.285,95.513,51.802,26.902,67.017
53.268,67.536,77.527,47.503,53.363,67.389,59.812,38.241,61.141,55.868,51.82,50.398,47.15,26.334,38.915,-69.661,54.806,101.363,100.541,57.898,36.609,71.561
