0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
12.495,7.062,12.929,14.76,21.014,4.162,4.33,9.161,2.221,4.258,9.05,5.721,8.45,0.226,5.986,1.866,-3.734,-5.994,10.612,0.811,0.683,8.935
14.532,8.079,10.866,18.843,26.628,1.596,4.838,4.029,1.707,3.742,10.578,3.666,11.004,6.885,8.029,1.352,2.417,-0.353,10.089,0.298,4.269,7.902
14.517,10.633,13.417,20.361,19.429,2.619,6.883,4.025,6.316,5.275,10.055,6.224,10.993,11.489,12.632,6.986,2.927,1.697,11.103,2.347,6.826,10.968
16.552,13.184,19.039,18.292,18.897,9.789,7.9,6.07,10.408,7.319,14.656,14.927,16.105,13.015,20.304,13.127,3.437,6.818,18.777,9.517,11.942,20.178
24.22,17.269,24.655,19.298,24.002,15.415,14.04,7.089,13.984,11.41,19.252,16.449,17.113,14.026,16.698,14.651,10.093,13.984,28.492,13.093,15.004,20.158
30.856,24.424,27.192,26.451,27.564,18.985,22.735,8.106,19.093,19.083,21.282,18.994,17.096,17.598,17.193,17.198,17.768,16.019,28.976,18.203,14.477,16.039
35.948,29.01,34.337,46.917,51.102,22.553,23.225,7.586,21.635,26.749,30.482,31.27,35.522,30.388,42.791,27.939,23.385,13.954,30.484,25.357,26.246,37.54
38.473,28.981,42.5,58.141,64.883,23.042,19.616,9.115,22.638,28.771,37.112,32.264,42.146,33.944,48.896,34.059,24.387,13.94,36.088,24.307,34.416,49.798
33.824,25.366,28.113,25.807,32.543,22.507,20.621,12.692,24.152,26.181,21.706,17.374,10.341,15.98,16.572,18.143,18.727,13.413,28.88,20.185,16.963,17.473
24.569,18.168,12.203,0.678,13.043,20.435,20.6,16.778,22.079,20.519,10.925,10.697,0.597,5.717,5.285,6.342,13.073,10.326,15.531,15.554,8.75,1.062
15.323,7.904,17.826,27.318,45.818,9.656,12.895,18.81,16.934,9.228,21.673,13.76,27.236,10.835,30.382,12.996,6.4,7.754,12.442,3.243,17.45,32.824
