0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-12.719,-8.395,21.304,28.562,28.731,-16.984,-15.432,-7.21,-28.52,-17.506,-11.515,-26.928,-4.025,-21.616,-29.994,-30.776,-23.457,-8.113,-9.055,-13.587,-22.053,-6.867
-13.219,-14.022,22.819,34.681,31.264,-24.651,-14.392,-12.838,-25.418,-19.025,-8.942,-24.34,-2.997,-17.496,-32.526,-30.233,-16.261,-6.055,-14.169,-17.16,-24.592,-9.934
-18.841,-20.155,16.649,26.962,23.548,-27.7,-18.988,-13.85,-26.929,-23.105,-9.445,-29.439,-8.117,-20.552,-31.981,-31.227,-21.88,-11.172,-23.377,-22.778,-33.277,-15.559
-20.872,-19.623,14.07,21.812,22.5,-24.086,-23.068,-12.299,-30.489,-20.52,-10.972,-28.385,-6.572,-22.068,-29.9,-31.196,-24.42,-13.723,-25.403,-22.243,-30.682,-21.179
-19.314,-19.091,17.643,27.938,24.527,-27.136,-21.508,-13.824,-28.921,-19.475,-10.449,-25.282,-3.491,-19.997,-32.944,-33.726,-22.346,-14.221,-22.303,-20.171,-27.578,-20.133
-28.004,-27.781,11.477,22.275,15.281,-36.331,-24.56,-15.859,-33.503,-27.652,-16.074,-36.016,-12.709,-24.588,-41.108,-41.377,-32.57,-18.305,-24.843,-30.91,-40.87,-21.65
-39.246,-39.024,1.22,8.932,7.068,-41.417,-35.294,-21.479,-44.74,-37.359,-27.841,-49.3,-24.992,-35.834,-49.776,-52.094,-48.931,-30.07,-37.625,-45.223,-53.124,-31.875
-35.621,-36.424,0.194,10.973,11.16,-40.864,-35.771,-23.506,-44.183,-37.834,-28.326,-46.689,-24.967,-38.872,-49.214,-55.116,-55.542,-37.725,-43.223,-44.666,-51.022,-34.404
-25.852,-23.579,8.903,20.696,18.833,-31.089,-22.927,-14.261,-35.43,-28.574,-20.1,-36.396,-19.307,-30.636,-39.943,-44.814,-48.314,-28.465,-29.86,-31.813,-42.774,-24.124
-20.703,-17.408,17.091,27.335,26.499,-19.787,-12.146,-7.075,-29.247,-18.812,-14.957,-29.7,-11.09,-23.433,-33.755,-34.524,-32.384,-20.752,-17.535,-22.048,-33.51,-16.927
-17.096,-18.415,15.537,29.357,31.083,-19.767,-11.622,-4.506,-22.045,-15.719,-11.356,-26.596,-3.395,-22.385,-32.185,-32.952,-23.643,-24.318,-21.103,-20.489,-25.279,-18.447
-15.542,-14.811,12.96,27.79,28.491,-18.723,-9.561,1.134,-16.388,-13.142,-8.783,-24.52,-5.441,-22.875,-28.054,-30.358,-26.181,-18.146,-22.107,-17.394,-24.23,-18.941
-9.378,-5.574,21.656,35.447,32.561,-6.921,-0.842,7.28,-13.81,-5.956,-6.213,-21.422,-4.923,-20.291,-22.903,-23.155,-20.007,-5.32,-9.277,-6.619,-20.107,-11.75
3.439,5.702,33.93,47.707,46.36,0.258,6.844,13.933,-5.599,3.783,3.015,-10.642,8.402,-11.561,-18.781,-16.472,-6.667,-1.728,4.052,-0.464,-8.304,1.582
4.972,6.209,35.433,44.586,44.777,-5.378,2.738,15.456,-3.544,4.804,5.061,-6.533,9.931,-7.451,-19.275,-16.968,-11.271,-0.702,5.585,-7.124,-9.32,5.166
-7.328,-6.605,26.176,34.807,29.875,-14.594,-10.072,5.194,-14.811,-7.496,-5.19,-21.895,-2.375,-15.641,-25.403,-26.684,-26.629,-5.824,-6.716,-16.338,-23.143,-7.134
-16.03,-15.82,18.465,31.186,26.259,-22.776,-18.259,-2.495,-22.481,-17.735,-9.283,-33.657,-6.983,-21.773,-30.501,-33.83,-29.164,-20.163,-17.98,-18.883,-28.755,-15.324
-21.65,-17.854,16.91,26.032,26.233,-26.852,-17.728,-2.493,-23.483,-18.229,-9.786,-28.5,-6.464,-19.189,-33.544,-32.772,-26.573,-22.192,-18.474,-17.84,-29.239,-14.284
-23.677,-20.91,17.917,24.469,21.084,-25.8,-17.198,-4.027,-30.12,-17.699,-12.85,-28.471,-9.019,-18.658,-34.535,-34.276,-25.522,-10.387,-13.845,-14.236,-30.234,-15.294
-16.481,-16.278,21.485,30.592,26.186,-23.725,-15.132,-4.023,-31.114,-16.656,-9.764,-29.468,-5.424,-21.713,-30.402,-32.705,-16.275,-5.254,-7.683,-8.586,-26.105,-10.156
-13.391,-9.089,24.538,32.099,29.233,-22.165,-13.58,-1.97,-23.399,-15.103,-8.729,-20.729,-3.369,-22.716,-28.323,-27.037,-14.209,-6.273,-7.163,-10.627,-23.006,-5.535
-22.087,-16.253,17.853,27.456,17.933,-24.192,-19.202,-7.091,-25.424,-19.698,-15.893,-25.319,-10.026,-26.279,-33.93,-33.669,-30.077,-13.439,-17.402,-21.887,-30.667,-14.751
-24.114,-22.384,9.639,25.379,18.428,-27.754,-22.256,-6.572,-32.059,-22.24,-16.902,-37.077,-11.553,-29.327,-36.97,-41.833,-38.756,-26.233,-21.996,-28.525,-35.76,-20.372
